START TIME:2024-04-04 01:36:44
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
44,4.620582e+00, -5.00000e-01, -3.96801e-09, -5.00000e-01, -1.02118e-03
45,4.620623e+00, -5.00000e-01, -3.91721e-09, -5.00000e-01, -1.02909e-03
45,4.752311e+00, -5.00000e-01, -3.86387e-09, -5.00000e-01, -1.03903e-03
46,4.752353e+00, -5.00000e-01, -3.79481e-09, -5.00000e-01, -1.04906e-03
46,4.883959e+00, -5.00000e-01, -3.73418e-09, -5.00000e-01, -1.05932e-03
47,4.884015e+00, -5.00000e-01, -3.71209e-09, -5.00000e-01, -1.06655e-03
47,5.015715e+00, -5.00000e-01, -3.64470e-09, -5.00000e-01, -1.07489e-03
48,5.015875e+00, -5.00000e-01, -3.60550e-09, -5.00000e-01, -1.08401e-03
48,5.147456e+00, -5.00000e-01, -3.54862e-09, -5.00000e-01, -1.09241e-03
49,5.147512e+00, -5.00000e-01, -3.50193e-09, -5.00000e-01, -1.09963e-03
49,5.279204e+00, -5.00000e-01, -3.46982e-09, -5.00000e-01, -1.10786e-03
50,5.279396e+00, -5.00000e-01, -3.43361e-09, -5.00000e-01, -1.11507e-03
50,5.411072e+00, -5.00000e-01, -3.38130e-09, -5.00000e-01, -1.12463e-03
51,5.411141e+00, -5.00000e-01, -3.33525e-09, -5.00000e-01, -1.13015e-03
51,5.542900e+00, -5.00000e-01, -3.28764e-09, -5.00000e-01, -1.13869e-03
52,5.542972e+00, -5.00000e-01, -3.24431e-09, -5.00000e-01, -1.14637e-03
52,5.675087e+00, -5.00000e-01, -3.21697e-09, -5.00000e-01, -1.15275e-03
53,5.675150e+00, -5.00000e-01, -3.17484e-09, -5.00000e-01, -1.16010e-03
53,5.806847e+00, -5.00000e-01, -3.14199e-09, -5.00000e-01, -1.16603e-03
54,5.806956e+00, -5.00000e-01, -3.09719e-09, -5.00000e-01, -1.17352e-03
54,5.938535e+00, -5.00000e-01, -3.06481e-09, -5.00000e-01, -1.18011e-03
55,5.938585e+00, -5.00000e-01, -3.02234e-09, -5.00000e-01, -1.18905e-03
55,6.070215e+00, -5.00000e-01, -3.01316e-09, -5.00000e-01, -1.19272e-03
56,6.070273e+00, -5.00000e-01, -2.95426e-09, -5.00000e-01, -1.19979e-03
56,6.202005e+00, -5.00000e-01, -2.92686e-09, -5.00000e-01, -1.20698e-03
57,6.202048e+00, -5.00000e-01, -2.90034e-09, -5.00000e-01, -1.21160e-03
57,6.333583e+00, -5.00000e-01, -2.86451e-09, -5.00000e-01, -1.21939e-03
58,6.333617e+00, -5.00000e-01, -2.83698e-09, -5.00000e-01, -1.22299e-03
58,6.465242e+00, -5.00000e-01, -2.81230e-09, -5.00000e-01, -1.22915e-03
59,6.465290e+00, -5.00000e-01, -2.79006e-09, -5.00000e-01, -1.23334e-03
59,6.596881e+00, -5.00000e-01, -2.73835e-09, -5.00000e-01, -1.24038e-03
60,6.596931e+00, -5.00000e-01, -2.72633e-09, -5.00000e-01, -1.24592e-03
60,6.728529e+00, -5.00000e-01, -2.68502e-09, -5.00000e-01, -1.25293e-03
61,6.728570e+00, -5.00000e-01, -2.65747e-09, -5.00000e-01, -1.25828e-03
61,6.860294e+00, -5.00000e-01, -2.64429e-09, -5.00000e-01, -1.26382e-03
62,6.860337e+00, -5.00000e-01, -2.61057e-09, -5.00000e-01, -1.26874e-03
62,6.992019e+00, -5.00000e-01, -2.59847e-09, -5.00000e-01, -1.27257e-03
63,6.992062e+00, -5.00000e-01, -2.54444e-09, -5.00000e-01, -1.28026e-03
63,7.123654e+00, -5.00000e-01, -2.54018e-09, -5.00000e-01, -1.28411e-03
64,7.123722e+00, -5.00000e-01, -2.50366e-09, -5.00000e-01, -1.29057e-03
64,7.255399e+00, -5.00000e-01, -2.48792e-09, -5.00000e-01, -1.29566e-03
65,7.255437e+00, -5.00000e-01, -2.46600e-09, -5.00000e-01, -1.30149e-03
65,7.387006e+00, -5.00000e-01, -2.45010e-09, -5.00000e-01, -1.30262e-03
66,7.387095e+00, -5.00000e-01, -2.41900e-09, -5.00000e-01, -1.30988e-03
66,7.518877e+00, -5.00000e-01, -2.39329e-09, -5.00000e-01, -1.31523e-03
67,7.518926e+00, -5.00000e-01, -2.37705e-09, -5.00000e-01, -1.32075e-03
67,7.650648e+00, -5.00000e-01, -2.36414e-09, -5.00000e-01, -1.32289e-03
68,7.650685e+00, -5.00000e-01, -2.34433e-09, -5.00000e-01, -1.32679e-03
68,7.782349e+00, -5.00000e-01, -2.31819e-09, -5.00000e-01, -1.33127e-03
69,7.782401e+00, -5.00000e-01, -2.29690e-09, -5.00000e-01, -1.33706e-03
69,7.914029e+00, -5.00000e-01, -2.28616e-09, -5.00000e-01, -1.34095e-03
70,7.914079e+00, -5.00000e-01, -2.26170e-09, -5.00000e-01, -1.34622e-03
70,8.045914e+00, -5.00000e-01, -2.23855e-09, -5.00000e-01, -1.35008e-03
71,8.045984e+00, -5.00000e-01, -2.20245e-09, -5.00000e-01, -1.35601e-03
71,8.177649e+00, -5.00000e-01, -2.19930e-09, -5.00000e-01, -1.35860e-03
72,8.177691e+00, -5.00000e-01, -2.17615e-09, -5.00000e-01, -1.36325e-03
72,8.309360e+00, -5.00000e-01, -2.17541e-09, -5.00000e-01, -1.36901e-03
73,8.309406e+00, -5.00000e-01, -2.14747e-09, -5.00000e-01, -1.37258e-03
73,8.441156e+00, -5.00000e-01, -2.12651e-09, -5.00000e-01, -1.37660e-03
74,8.441213e+00, -5.00000e-01, -2.12107e-09, -5.00000e-01, -1.38066e-03
74,8.572883e+00, -5.00000e-01, -2.11455e-09, -5.00000e-01, -1.38299e-03
75,8.572943e+00, -5.00000e-01, -2.07912e-09, -5.00000e-01, -1.38774e-03
75,8.704726e+00, -5.00000e-01, -2.07577e-09, -5.00000e-01, -1.39036e-03
76,8.704789e+00, -5.00000e-01, -2.05558e-09, -5.00000e-01, -1.39505e-03
76,8.836543e+00, -5.00000e-01, -2.03753e-09, -5.00000e-01, -1.39888e-03
77,8.836611e+00, -5.00000e-01, -2.00676e-09, -5.00000e-01, -1.40407e-03
77,8.968240e+00, -5.00000e-01, -2.02286e-09, -5.00000e-01, -1.40594e-03
78,8.968276e+00, -5.00000e-01, -1.98992e-09, -5.00000e-01, -1.41106e-03
