START TIME:2024-03-27 19:29:44
TIME(sec),GATE-VOLTAGE(V),GATE-CURRENT(A),DRAIN-VOLTAGE(V),DRAIN-CURRENT(A)
6.044912e+00, -4.90000e-01, 6.07967e-07, 4.40000e-01, 1.67525e-03
6.064962e+00, -4.90000e-01, 6.07967e-07, 4.60000e-01, 1.77395e-03
6.085012e+00, -4.90000e-01, 5.96046e-07, 4.80000e-01, 1.91176e-03
6.105062e+00, -4.90000e-01, 6.19888e-07, 5.00000e-01, 2.02382e-03
6.125122e+00, -4.90000e-01, 6.07967e-07, 5.20000e-01, 2.13146e-03
6.145172e+00, -4.90000e-01, 6.19888e-07, 5.40000e-01, 2.24125e-03
6.165222e+00, -4.90000e-01, 5.72205e-07, 5.60000e-01, 2.35629e-03
6.185272e+00, -4.90000e-01, 6.43730e-07, 5.80000e-01, 2.49183e-03
6.205322e+00, -4.90000e-01, 5.60284e-07, 6.00000e-01, 2.60067e-03
6.174093e+00, -6.00000e-01, 3.33786e-07, -6.00000e-01, -2.34091e-03
6.194145e+00, -6.00000e-01, 5.60284e-07, -5.80000e-01, -2.03145e-03
6.214197e+00, -6.00000e-01, 5.60284e-07, -5.60000e-01, -1.79231e-03
