START TIME:2024-03-11 15:19:12
Vd=-0000.300000V
REPEAT,TIME(sec),GATE-VOLT(V),DRAIN-CURRENT(A),GATE-CURRENT(A)
1,6.217270e+00, -4.00000e-01, -5.23198e-03, -4.49419e-05
1,6.237320e+00, -3.90000e-01, -5.11539e-03, -5.63860e-05
1,6.257370e+00, -3.80000e-01, -5.00286e-03, -5.12600e-05
1,6.277430e+00, -3.70000e-01, -4.89628e-03, -4.89950e-05
1,6.297480e+00, -3.60000e-01, -4.80449e-03, -6.48499e-05
1,6.317530e+00, -3.50000e-01, -4.68504e-03, -5.65052e-05
1,6.337580e+00, -3.40000e-01, -4.58205e-03, -4.94719e-05
1,6.357630e+00, -3.30000e-01, -4.45974e-03, -5.38826e-05
1,6.377690e+00, -3.20000e-01, -4.33600e-03, -6.33001e-05
1,6.397740e+00, -3.10000e-01, -4.20618e-03, -7.51019e-05
1,6.417790e+00, -3.00000e-01, -4.06933e-03, -7.74860e-05
1,6.437840e+00, -2.90000e-01, -3.94130e-03, -5.93662e-05
1,6.457890e+00, -2.80000e-01, -3.80051e-03, -6.37770e-05
1,6.477950e+00, -2.70000e-01, -3.65698e-03, -6.93798e-05
1,6.498000e+00, -2.60000e-01, -3.50761e-03, -7.27177e-05
1,6.518050e+00, -2.50000e-01, -3.34394e-03, -6.25849e-05
1,6.538100e+00, -2.40000e-01, -3.19457e-03, -6.03199e-05
1,6.558150e+00, -2.30000e-01, -3.03793e-03, -5.60284e-05
1,6.578210e+00, -2.20000e-01, -2.88177e-03, -5.20945e-05
1,6.598260e+00, -2.10000e-01, -2.70379e-03, -7.25985e-05
1,6.618820e+00, -2.00000e-01, -2.50304e-03, -6.25849e-05
1,6.638870e+00, -1.90000e-01, -2.32518e-03, -5.35250e-05
1,6.658930e+00, -1.80000e-01, -2.12657e-03, -5.43594e-05
1,6.678980e+00, -1.70000e-01, -1.94395e-03, -6.77109e-05
1,6.699030e+00, -1.60000e-01, -1.74344e-03, -5.61476e-05
1,6.719080e+00, -1.50000e-01, -1.58966e-03, -4.94719e-05
1,6.739130e+00, -1.40000e-01, -1.41263e-03, -4.89950e-05
1,6.759180e+00, -1.30000e-01, -1.26159e-03, -5.96046e-05
1,6.779240e+00, -1.20000e-01, -1.08862e-03, -6.23465e-05
1,6.799290e+00, -1.10000e-01, -9.61185e-04, -4.43459e-05
1,6.819340e+00, -1.00000e-01, -8.29220e-04, -5.37634e-05
1,6.839390e+00, -9.00000e-02, -6.94513e-04, -6.52075e-05
1,6.859440e+00, -8.00000e-02, -5.88775e-04, -6.84261e-05
1,6.879500e+00, -7.00000e-02, -4.80413e-04, -8.26120e-05
1,6.899550e+00, -6.00000e-02, -3.61800e-04, -6.97374e-05
1,6.919600e+00, -5.00000e-02, -2.80619e-04, -5.84126e-05
1,6.939650e+00, -4.00000e-02, -2.12789e-04, -6.09159e-05
1,6.959700e+00, -3.00000e-02, -1.41382e-04, -4.85182e-05
1,6.979760e+00, -2.00000e-02, -8.42810e-05, -5.86510e-05
1,6.999810e+00, -1.00000e-02, -6.91414e-06, -4.57764e-05
1,7.019970e+00, 0.00000e+00, 4.64916e-05, -3.88622e-05
1,7.040020e+00, 1.00000e-02, 8.21352e-05, -4.26769e-05
1,7.060070e+00, 2.00000e-02, 1.19567e-04, -3.48091e-05
1,7.080130e+00, 3.00000e-02, 1.59264e-04, -3.65973e-05
1,7.100180e+00, 4.00000e-02, 2.01225e-04, -2.57492e-05
1,7.120230e+00, 5.00000e-02, 2.43187e-04, -2.80142e-05
1,7.140280e+00, 6.00000e-02, 2.48671e-04, -2.12193e-05
1,7.160340e+00, 7.00000e-02, 2.62856e-04, -2.19345e-05
1,7.180390e+00, 8.00000e-02, 2.72393e-04, -2.28882e-05
1,7.200440e+00, 9.00000e-02, 2.82049e-04, -3.45707e-05
1,7.220490e+00, 1.00000e-01, 2.84553e-04, -3.65973e-05
1,7.240540e+00, 1.10000e-01, 2.91705e-04, -3.03984e-05
1,7.260600e+00, 1.20000e-01, 3.02434e-04, -3.27826e-05
1,7.280650e+00, 1.30000e-01, 3.09944e-04, -2.80142e-05
1,7.300700e+00, 1.40000e-01, 3.26514e-04, -1.93119e-05
